Price, Name, CategoryName, CatalogId
4.43,Chain Tool,UP5459,65
4.47,Chain Tool,UP5459,66
4.62,Chain Tool,UP5459,67
4.46,Chain Tool,UP5459,68
4.74,Chain Tool,UP5459,69
4.33,Chain Tool,UP5459,70
4.73,Chain Tool,UP5459,71
4.69,Chain Tool,UP5459,72
4.47,Chain Tool,UP5459,73
4.68,Chain Tool,UP5459,74
4.35,Chain Tool,UP5459,75
4.64,Chain Tool,UP5459,76
4.42,Chain Tool,UP5459,77
4.41,Chain Tool,UP5459,78
4.36,Chain Tool,UP5459,79
4.64,Chain Tool,UP5459,80
4.49,Chain Tool,UP5459,81
4.39,Chain Tool,UP5459,82
4.62,Chain Tool,UP5459,83
4.34,Chain Tool,UP5459,84
4.75,Chain Tool,UP5459,85
4.46,Chain Tool,UP5459,86
4.60,Chain Tool,UP5459,87
4.51,Chain Tool,UP5459,88
4.66,Chain Tool,UP5459,89
4.74,Chain Tool,UP5459,90
4.56,Chain Tool,UP5459,91
4.66,Chain Tool,UP5459,92
4.50,Chain Tool,UP5459,93
4.36,Chain Tool,UP5459,94
4.47,Chain Tool,UP5459,95
4.60,Chain Tool,UP5459,96
4.73,Chain Tool,UP5459,97
4.39,Chain Tool,UP5459,98
4.33,Chain Tool,UP5459,99
4.46,Chain Tool,UP5459,100
4.36,Chain Tool,UP5459,101
4.59,Chain Tool,UP5459,102
4.40,Chain Tool,UP5459,103
4.34,Chain Tool,UP5459,104
4.64,Chain Tool,UP5459,105
4.45,Chain Tool,UP5459,106
4.50,Chain Tool,UP5459,107
4.63,Chain Tool,UP5459,108
4.38,Chain Tool,UP5459,109
4.45,Chain Tool,UP5459,110
4.37,Chain Tool,UP5459,111
4.75,Chain Tool,UP5459,112
4.42,Chain Tool,UP5459,113
4.37,Chain Tool,UP5459,114
4.47,Chain Tool,UP5459,115
4.69,Chain Tool,UP5459,116
4.33,Chain Tool,UP5459,117
4.58,Chain Tool,UP5459,118
4.66,Chain Tool,UP5459,119
4.73,Chain Tool,UP5459,120
4.63,Chain Tool,UP5459,121
4.44,Chain Tool,UP5459,122
4.56,Chain Tool,UP5459,123
4.76,Chain Tool,UP5459,124
4.54,Chain Tool,UP5459,125
4.40,Chain Tool,UP5459,126
4.52,Chain Tool,UP5459,127
4.44,Chain Tool,UP5459,128
4.53,Chain Tool,UP5459,129
4.51,Chain Tool,UP5459,130
4.67,Chain Tool,UP5459,131
4.35,Chain Tool,UP5459,132
4.40,Chain Tool,UP5459,133
4.66,Chain Tool,UP5459,134
4.61,Chain Tool,UP5459,135
4.66,Chain Tool,UP5459,136
4.75,Chain Tool,UP5459,137
4.61,Chain Tool,UP5459,138
4.46,Chain Tool,UP5459,139
4.63,Chain Tool,UP5459,140
4.72,Chain Tool,UP5459,141
4.73,Chain Tool,UP5459,142
4.46,Chain Tool,UP5459,143
4.54,Chain Tool,UP5459,144
4.70,Chain Tool,UP5459,145
4.57,Chain Tool,UP5459,146
4.57,Chain Tool,UP5459,147
4.46,Chain Tool,UP5459,148
4.66,Chain Tool,UP5459,149
4.55,Chain Tool,UP5459,150
4.60,Chain Tool,UP5459,151
4.48,Chain Tool,UP5459,152
4.50,Chain Tool,UP5459,153
4.37,Chain Tool,UP5459,154
4.59,Chain Tool,UP5459,155
4.68,Chain Tool,UP5459,156
4.36,Chain Tool,UP5459,157
4.41,Chain Tool,UP5459,158
4.56,Chain Tool,UP5459,159
4.57,Chain Tool,UP5459,160
4.69,Chain Tool,UP5459,161
4.39,Chain Tool,UP5459,162
4.43,Chain Tool,UP5459,163
4.63,Chain Tool,UP5459,164
4.54,Chain Tool,UP5459,165
4.35,Chain Tool,UP5459,166
4.68,Chain Tool,UP5459,167
4.52,Chain Tool,UP5459,168
4.52,Chain Tool,UP5459,169
4.56,Chain Tool,UP5459,170
4.70,Chain Tool,UP5459,171
4.48,Chain Tool,UP5459,172
4.44,Chain Tool,UP5459,173
4.36,Chain Tool,UP5459,174
4.34,Chain Tool,UP5459,175
4.66,Chain Tool,UP5459,176
4.74,Chain Tool,UP5459,177
4.34,Chain Tool,UP5459,178
4.38,Chain Tool,UP5459,179
4.73,Chain Tool,UP5459,180
4.59,Chain Tool,UP5459,181
4.38,Chain Tool,UP5459,182
4.54,Chain Tool,UP5459,183
4.74,Chain Tool,UP5459,184
4.68,Chain Tool,UP5459,185
4.53,Chain Tool,UP5459,186
4.61,Chain Tool,UP5459,187
4.36,Chain Tool,UP5459,188
4.40,Chain Tool,UP5459,189
4.69,Chain Tool,UP5459,190
4.63,Chain Tool,UP5459,191
4.67,Chain Tool,UP5459,192
4.38,Chain Tool,UP5459,193
4.65,Chain Tool,UP5459,194
4.70,Chain Tool,UP5459,195
4.66,Chain Tool,UP5459,196
4.63,Chain Tool,UP5459,197
4.60,Chain Tool,UP5459,198
4.33,Chain Tool,UP5459,199
4.68,Chain Tool,UP5459,200
4.65,Chain Tool,UP5459,201
4.39,Chain Tool,UP5459,202
4.70,Chain Tool,UP5459,203
4.42,Chain Tool,UP5459,204
4.61,Chain Tool,UP5459,205
4.45,Chain Tool,UP5459,206
4.36,Chain Tool,UP5459,207
4.47,Chain Tool,UP5459,208
4.36,Chain Tool,UP5459,209
4.70,Chain Tool,UP5459,210
4.70,Chain Tool,UP5459,211
4.35,Chain Tool,UP5459,212
4.35,Chain Tool,UP5459,213
4.59,Chain Tool,UP5459,214
4.74,Chain Tool,UP5459,215
4.63,Chain Tool,UP5459,216
4.62,Chain Tool,UP5459,217
4.45,Chain Tool,UP5459,218
4.71,Chain Tool,UP5459,219
4.34,Chain Tool,UP5459,220
4.50,Chain Tool,UP5459,221
4.64,Chain Tool,UP5459,222
4.45,Chain Tool,UP5459,223
4.59,Chain Tool,UP5459,224
4.70,Chain Tool,UP5459,225
4.36,Chain Tool,UP5459,226
4.43,Chain Tool,UP5459,227
4.55,Chain Tool,UP5459,228
4.42,Chain Tool,UP5459,229
4.44,Chain Tool,UP5459,230
4.35,Chain Tool,UP5459,231
4.47,Chain Tool,UP5459,232
4.34,Chain Tool,UP5459,233
4.47,Chain Tool,UP5459,234
4.40,Chain Tool,UP5459,235
4.53,Chain Tool,UP5459,236
4.44,Chain Tool,UP5459,237
4.44,Chain Tool,UP5459,238
4.46,Chain Tool,UP5459,239
4.56,Chain Tool,UP5459,240
4.49,Chain Tool,UP5459,241
4.47,Chain Tool,UP5459,242
4.34,Chain Tool,UP5459,243
4.46,Chain Tool,UP5459,244
4.75,Chain Tool,UP5459,245
4.61,Chain Tool,UP5459,246
4.65,Chain Tool,UP5459,247
4.55,Chain Tool,UP5459,248
4.67,Chain Tool,UP5459,249
4.39,Chain Tool,UP5459,250
4.37,Chain Tool,UP5459,251
4.51,Chain Tool,UP5459,252
4.65,Chain Tool,UP5459,253
4.75,Chain Tool,UP5459,254
4.51,Chain Tool,UP5459,255
4.34,Chain Tool,UP5459,256
4.70,Chain Tool,UP5459,257
4.44,Chain Tool,UP5459,258
4.49,Chain Tool,UP5459,259
4.59,Chain Tool,UP5459,260
4.35,Chain Tool,UP5459,261
4.57,Chain Tool,UP5459,262
4.38,Chain Tool,UP5459,263
4.68,Chain Tool,UP5459,264
4.67,Chain Tool,UP5459,265
4.56,Chain Tool,UP5459,266
4.34,Chain Tool,UP5459,267
4.65,Chain Tool,UP5459,268
4.52,Chain Tool,UP5459,269
4.54,Chain Tool,UP5459,270
4.52,Chain Tool,UP5459,271
4.50,Chain Tool,UP5459,272
4.75,Chain Tool,UP5459,273
4.48,Chain Tool,UP5459,274
4.61,Chain Tool,UP5459,275
4.35,Chain Tool,UP5459,276
4.63,Chain Tool,UP5459,277
4.74,Chain Tool,UP5459,278
4.61,Chain Tool,UP5459,279
4.42,Chain Tool,UP5459,280
4.47,Chain Tool,UP5459,281
4.64,Chain Tool,UP5459,282
4.64,Chain Tool,UP5459,283
4.35,Chain Tool,UP5459,284
4.41,Chain Tool,UP5459,285
4.60,Chain Tool,UP5459,286
4.58,Chain Tool,UP5459,287
4.35,Chain Tool,UP5459,288
4.72,Chain Tool,UP5459,289
4.39,Chain Tool,UP5459,290
4.59,Chain Tool,UP5459,291
4.33,Chain Tool,UP5459,292
4.72,Chain Tool,UP5459,293
4.63,Chain Tool,UP5459,294
4.54,Chain Tool,UP5459,295
4.69,Chain Tool,UP5459,296
4.42,Chain Tool,UP5459,297
4.42,Chain Tool,UP5459,298
4.56,Chain Tool,UP5459,299
4.52,Chain Tool,UP5459,300
4.60,Chain Tool,UP5459,301
4.33,Chain Tool,UP5459,302
4.36,Chain Tool,UP5459,303
4.46,Chain Tool,UP5459,304
4.63,Chain Tool,UP5459,305
4.62,Chain Tool,UP5459,306
4.52,Chain Tool,UP5459,307
4.50,Chain Tool,UP5459,308
4.47,Chain Tool,UP5459,309
4.49,Chain Tool,UP5459,310
4.47,Chain Tool,UP5459,311
4.72,Chain Tool,UP5459,312
4.60,Chain Tool,UP5459,313
4.40,Chain Tool,UP5459,314
4.45,Chain Tool,UP5459,315
4.47,Chain Tool,UP5459,316
4.69,Chain Tool,UP5459,317
4.36,Chain Tool,UP5459,318
4.60,Chain Tool,UP5459,319
4.40,Chain Tool,UP5459,320
4.74,Chain Tool,UP5459,321
4.75,Chain Tool,UP5459,322
4.69,Chain Tool,UP5459,323
4.46,Chain Tool,UP5459,324
4.72,Chain Tool,UP5459,325
4.52,Chain Tool,UP5459,326
4.55,Chain Tool,UP5459,327
4.45,Chain Tool,UP5459,328
4.70,Chain Tool,UP5459,329
4.69,Chain Tool,UP5459,330
4.70,Chain Tool,UP5459,331
4.54,Chain Tool,UP5459,332
4.52,Chain Tool,UP5459,333
4.42,Chain Tool,UP5459,334
4.58,Chain Tool,UP5459,335
4.46,Chain Tool,UP5459,336
4.62,Chain Tool,UP5459,337
4.51,Chain Tool,UP5459,338
4.48,Chain Tool,UP5459,339
4.54,Chain Tool,UP5459,340
4.41,Chain Tool,UP5459,341
4.41,Chain Tool,UP5459,342
4.64,Chain Tool,UP5459,343
4.56,Chain Tool,UP5459,344
4.69,Chain Tool,UP5459,345
4.63,Chain Tool,UP5459,346
4.50,Chain Tool,UP5459,347
4.64,Chain Tool,UP5459,348
4.51,Chain Tool,UP5459,349
4.40,Chain Tool,UP5459,350
4.76,Chain Tool,UP5459,351
4.39,Chain Tool,UP5459,352
4.59,Chain Tool,UP5459,353
4.49,Chain Tool,UP5459,354
4.54,Chain Tool,UP5459,355
4.61,Chain Tool,UP5459,356
4.40,Chain Tool,UP5459,357
4.66,Chain Tool,UP5459,358
4.50,Chain Tool,UP5459,359
4.44,Chain Tool,UP5459,360
4.40,Chain Tool,UP5459,361
4.40,Chain Tool,UP5459,362
4.56,Chain Tool,UP5459,363
4.55,Chain Tool,UP5459,364
4.55,Chain Tool,UP5459,365
4.69,Chain Tool,UP5459,366
4.53,Chain Tool,UP5459,367
4.50,Chain Tool,UP5459,368
4.59,Chain Tool,UP5459,369
4.74,Chain Tool,UP5459,370
4.61,Chain Tool,UP5459,371
4.51,Chain Tool,UP5459,372
4.64,Chain Tool,UP5459,373
4.38,Chain Tool,UP5459,374
4.75,Chain Tool,UP5459,375
4.66,Chain Tool,UP5459,376
4.44,Chain Tool,UP5459,377
4.46,Chain Tool,UP5459,378
4.53,Chain Tool,UP5459,379
4.42,Chain Tool,UP5459,380
4.35,Chain Tool,UP5459,381
4.67,Chain Tool,UP5459,382
4.70,Chain Tool,UP5459,383
4.63,Chain Tool,UP5459,384
4.69,Chain Tool,UP5459,385
4.63,Chain Tool,UP5459,386
4.72,Chain Tool,UP5459,387
4.36,Chain Tool,UP5459,388
4.64,Chain Tool,UP5459,389
4.73,Chain Tool,UP5459,390
4.39,Chain Tool,UP5459,391
4.71,Chain Tool,UP5459,392
4.34,Chain Tool,UP5459,393
4.36,Chain Tool,UP5459,394
4.47,Chain Tool,UP5459,395
4.34,Chain Tool,UP5459,396
4.61,Chain Tool,UP5459,397
4.42,Chain Tool,UP5459,398
4.33,Chain Tool,UP5459,399
4.76,Chain Tool,UP5459,400
4.42,Chain Tool,UP5459,401
4.76,Chain Tool,UP5459,402
4.38,Chain Tool,UP5459,403
4.53,Chain Tool,UP5459,404
4.55,Chain Tool,UP5459,405
4.58,Chain Tool,UP5459,406
4.51,Chain Tool,UP5459,407
4.53,Chain Tool,UP5459,408
4.50,Chain Tool,UP5459,409
4.64,Chain Tool,UP5459,410
4.50,Chain Tool,UP5459,411
4.70,Chain Tool,UP5459,412
4.46,Chain Tool,UP5459,413
4.41,Chain Tool,UP5459,414
4.42,Chain Tool,UP5459,415
4.50,Chain Tool,UP5459,416
4.47,Chain Tool,UP5459,417
4.70,Chain Tool,UP5459,418
4.62,Chain Tool,UP5459,419
4.68,Chain Tool,UP5459,420
4.73,Chain Tool,UP5459,421
4.50,Chain Tool,UP5459,422
4.62,Chain Tool,UP5459,423
4.62,Chain Tool,UP5459,424
4.68,Chain Tool,UP5459,425
4.66,Chain Tool,UP5459,426
4.49,Chain Tool,UP5459,427
4.60,Chain Tool,UP5459,428
4.68,Chain Tool,UP5459,429
4.74,Chain Tool,UP5459,430
4.38,Chain Tool,UP5459,431
4.34,Chain Tool,UP5459,432
4.46,Chain Tool,UP5459,433
4.54,Chain Tool,UP5459,434
4.76,Chain Tool,UP5459,435
4.36,Chain Tool,UP5459,436
4.62,Chain Tool,UP5459,437
4.49,Chain Tool,UP5459,438
4.40,Chain Tool,UP5459,439
4.44,Chain Tool,UP5459,440
4.45,Chain Tool,UP5459,441
4.52,Chain Tool,UP5459,442
4.62,Chain Tool,UP5459,443
4.33,Chain Tool,UP5459,444
4.56,Chain Tool,UP5459,445
4.45,Chain Tool,UP5459,446
4.58,Chain Tool,UP5459,447
4.69,Chain Tool,UP5459,448
4.70,Chain Tool,UP5459,449
4.73,Chain Tool,UP5459,450
4.63,Chain Tool,UP5459,451
4.67,Chain Tool,UP5459,452
4.57,Chain Tool,UP5459,453
4.41,Chain Tool,UP5459,454
4.35,Chain Tool,UP5459,455
4.68,Chain Tool,UP5459,456
4.46,Chain Tool,UP5459,457
4.53,Chain Tool,UP5459,458
4.61,Chain Tool,UP5459,459
4.65,Chain Tool,UP5459,460
4.42,Chain Tool,UP5459,461
4.67,Chain Tool,UP5459,462
4.61,Chain Tool,UP5459,463
4.52,Chain Tool,UP5459,464
4.59,Chain Tool,UP5459,465
4.48,Chain Tool,UP5459,466
4.57,Chain Tool,UP5459,467
4.68,Chain Tool,UP5459,468
4.42,Chain Tool,UP5459,469
4.39,Chain Tool,UP5459,470
4.64,Chain Tool,UP5459,471
4.73,Chain Tool,UP5459,472
4.63,Chain Tool,UP5459,473
4.50,Chain Tool,UP5459,474
4.56,Chain Tool,UP5459,475
4.55,Chain Tool,UP5459,476
4.64,Chain Tool,UP5459,477
4.62,Chain Tool,UP5459,478
4.39,Chain Tool,UP5459,479
4.56,Chain Tool,UP5459,480
4.41,Chain Tool,UP5459,481
4.56,Chain Tool,UP5459,482
4.66,Chain Tool,UP5459,483
4.71,Chain Tool,UP5459,484
4.44,Chain Tool,UP5459,485
4.48,Chain Tool,UP5459,486
4.53,Chain Tool,UP5459,487
4.38,Chain Tool,UP5459,488
4.51,Chain Tool,UP5459,489
4.41,Chain Tool,UP5459,490
4.66,Chain Tool,UP5459,491
4.42,Chain Tool,UP5459,492
4.65,Chain Tool,UP5459,493
4.52,Chain Tool,UP5459,494
4.35,Chain Tool,UP5459,495
4.54,Chain Tool,UP5459,496
4.66,Chain Tool,UP5459,497
4.44,Chain Tool,UP5459,498
4.51,Chain Tool,UP5459,499
4.40,Chain Tool,UP5459,500
14.59,Chain Tug,RT6714,1
15.38,Chain Tug,RT6714,2
14.43,Chain Tug,RT6714,3
14.52,Chain Tug,RT6714,4
15.22,Chain Tug,RT6714,5
15.07,Chain Tug,RT6714,6
14.42,Chain Tug,RT6714,7
15.22,Chain Tug,RT6714,8
14.75,Chain Tug,RT6714,9
14.45,Chain Tug,RT6714,10
15.10,Chain Tug,RT6714,11
15.23,Chain Tug,RT6714,12
14.33,Chain Tug,RT6714,13
15.42,Chain Tug,RT6714,14
14.55,Chain Tug,RT6714,15
14.65,Chain Tug,RT6714,16
15.56,Chain Tug,RT6714,17
14.94,Chain Tug,RT6714,18
14.86,Chain Tug,RT6714,19
14.33,Chain Tug,RT6714,20
14.86,Chain Tug,RT6714,21
15.04,Chain Tug,RT6714,22
14.59,Chain Tug,RT6714,23
14.66,Chain Tug,RT6714,24
14.78,Chain Tug,RT6714,25
14.39,Chain Tug,RT6714,26
15.35,Chain Tug,RT6714,27
14.97,Chain Tug,RT6714,28
14.64,Chain Tug,RT6714,29
15.68,Chain Tug,RT6714,30
15.48,Chain Tug,RT6714,31
14.88,Chain Tug,RT6714,32
15.59,Chain Tug,RT6714,33
14.37,Chain Tug,RT6714,34
15.24,Chain Tug,RT6714,35
15.00,Chain Tug,RT6714,36
14.65,Chain Tug,RT6714,37
14.75,Chain Tug,RT6714,38
14.95,Chain Tug,RT6714,39
15.55,Chain Tug,RT6714,40
14.43,Chain Tug,RT6714,41
14.45,Chain Tug,RT6714,42
15.57,Chain Tug,RT6714,43
15.19,Chain Tug,RT6714,44
15.53,Chain Tug,RT6714,45
14.87,Chain Tug,RT6714,46
14.94,Chain Tug,RT6714,47
15.69,Chain Tug,RT6714,48
14.40,Chain Tug,RT6714,49
14.53,Chain Tug,RT6714,50
14.71,Chain Tug,RT6714,51
14.67,Chain Tug,RT6714,52
14.83,Chain Tug,RT6714,53
15.17,Chain Tug,RT6714,54
14.75,Chain Tug,RT6714,55
15.28,Chain Tug,RT6714,56
15.09,Chain Tug,RT6714,57
15.49,Chain Tug,RT6714,58
15.46,Chain Tug,RT6714,59
15.13,Chain Tug,RT6714,60
15.45,Chain Tug,RT6714,61
15.17,Chain Tug,RT6714,62
14.87,Chain Tug,RT6714,63
14.80,Chain Tug,RT6714,64
14.69,Chain Tug,RT6714,65
14.52,Chain Tug,RT6714,66
15.37,Chain Tug,RT6714,67
15.69,Chain Tug,RT6714,68
14.48,Chain Tug,RT6714,69
15.27,Chain Tug,RT6714,70
14.30,Chain Tug,RT6714,71
15.10,Chain Tug,RT6714,72
15.72,Chain Tug,RT6714,73
15.03,Chain Tug,RT6714,74
15.63,Chain Tug,RT6714,75
14.70,Chain Tug,RT6714,76
15.19,Chain Tug,RT6714,77
15.13,Chain Tug,RT6714,78
14.85,Chain Tug,RT6714,79
15.64,Chain Tug,RT6714,80
15.17,Chain Tug,RT6714,81
15.38,Chain Tug,RT6714,82
14.87,Chain Tug,RT6714,83
14.40,Chain Tug,RT6714,84
15.26,Chain Tug,RT6714,85
15.10,Chain Tug,RT6714,86
14.35,Chain Tug,RT6714,87
14.72,Chain Tug,RT6714,88
15.34,Chain Tug,RT6714,89
15.68,Chain Tug,RT6714,90
15.63,Chain Tug,RT6714,91
14.88,Chain Tug,RT6714,92
15.02,Chain Tug,RT6714,93
15.54,Chain Tug,RT6714,94
14.40,Chain Tug,RT6714,95
14.98,Chain Tug,RT6714,96
15.31,Chain Tug,RT6714,97
15.06,Chain Tug,RT6714,98
14.79,Chain Tug,RT6714,99
15.31,Chain Tug,RT6714,100
15.23,Chain Tug,RT6714,101
14.98,Chain Tug,RT6714,102
15.51,Chain Tug,RT6714,103
14.85,Chain Tug,RT6714,104
14.53,Chain Tug,RT6714,105
15.33,Chain Tug,RT6714,106
14.67,Chain Tug,RT6714,107
15.52,Chain Tug,RT6714,108
15.26,Chain Tug,RT6714,109
14.35,Chain Tug,RT6714,110
14.38,Chain Tug,RT6714,111
15.69,Chain Tug,RT6714,112
14.93,Chain Tug,RT6714,113
15.54,Chain Tug,RT6714,114
15.68,Chain Tug,RT6714,115
14.37,Chain Tug,RT6714,116
14.59,Chain Tug,RT6714,117
14.76,Chain Tug,RT6714,118
15.26,Chain Tug,RT6714,119
15.31,Chain Tug,RT6714,120
14.46,Chain Tug,RT6714,121
14.94,Chain Tug,RT6714,122
14.64,Chain Tug,RT6714,123
14.52,Chain Tug,RT6714,124
15.36,Chain Tug,RT6714,125
15.14,Chain Tug,RT6714,126
14.38,Chain Tug,RT6714,127
14.47,Chain Tug,RT6714,128
14.93,Chain Tug,RT6714,129
14.94,Chain Tug,RT6714,130
15.12,Chain Tug,RT6714,131
14.42,Chain Tug,RT6714,132
14.63,Chain Tug,RT6714,133
15.27,Chain Tug,RT6714,134
14.71,Chain Tug,RT6714,135
14.49,Chain Tug,RT6714,136
15.59,Chain Tug,RT6714,137
14.32,Chain Tug,RT6714,138
15.60,Chain Tug,RT6714,139
15.65,Chain Tug,RT6714,140
14.73,Chain Tug,RT6714,141
14.55,Chain Tug,RT6714,142
15.18,Chain Tug,RT6714,143
15.29,Chain Tug,RT6714,144
15.59,Chain Tug,RT6714,145
15.67,Chain Tug,RT6714,146
15.67,Chain Tug,RT6714,147
15.20,Chain Tug,RT6714,148
15.58,Chain Tug,RT6714,149
14.32,Chain Tug,RT6714,150
14.69,Chain Tug,RT6714,151
14.84,Chain Tug,RT6714,152
15.53,Chain Tug,RT6714,153
15.20,Chain Tug,RT6714,154
15.14,Chain Tug,RT6714,155
14.58,Chain Tug,RT6714,156
14.63,Chain Tug,RT6714,157
15.28,Chain Tug,RT6714,158
15.20,Chain Tug,RT6714,159
15.11,Chain Tug,RT6714,160
15.25,Chain Tug,RT6714,161
14.50,Chain Tug,RT6714,162
14.89,Chain Tug,RT6714,163
14.62,Chain Tug,RT6714,164
14.96,Chain Tug,RT6714,165
15.68,Chain Tug,RT6714,166
15.35,Chain Tug,RT6714,167
15.39,Chain Tug,RT6714,168
15.13,Chain Tug,RT6714,169
15.49,Chain Tug,RT6714,170
14.50,Chain Tug,RT6714,171
14.56,Chain Tug,RT6714,172
14.88,Chain Tug,RT6714,173
15.33,Chain Tug,RT6714,174
14.88,Chain Tug,RT6714,175
15.64,Chain Tug,RT6714,176
15.49,Chain Tug,RT6714,177
15.07,Chain Tug,RT6714,178
14.65,Chain Tug,RT6714,179
15.42,Chain Tug,RT6714,180
15.19,Chain Tug,RT6714,181
14.90,Chain Tug,RT6714,182
14.61,Chain Tug,RT6714,183
14.90,Chain Tug,RT6714,184
14.55,Chain Tug,RT6714,185
14.57,Chain Tug,RT6714,186
14.62,Chain Tug,RT6714,187
15.15,Chain Tug,RT6714,188
14.42,Chain Tug,RT6714,189
14.42,Chain Tug,RT6714,190
15.58,Chain Tug,RT6714,191
14.60,Chain Tug,RT6714,192
14.84,Chain Tug,RT6714,193
14.78,Chain Tug,RT6714,194
14.70,Chain Tug,RT6714,195
14.52,Chain Tug,RT6714,196
15.38,Chain Tug,RT6714,197
14.85,Chain Tug,RT6714,198
14.63,Chain Tug,RT6714,199
15.64,Chain Tug,RT6714,200
14.61,Chain Tug,RT6714,201
14.57,Chain Tug,RT6714,202
14.36,Chain Tug,RT6714,203
14.38,Chain Tug,RT6714,204
15.55,Chain Tug,RT6714,205
14.42,Chain Tug,RT6714,206
15.68,Chain Tug,RT6714,207
14.49,Chain Tug,RT6714,208
14.62,Chain Tug,RT6714,209
15.22,Chain Tug,RT6714,210
14.81,Chain Tug,RT6714,211
15.28,Chain Tug,RT6714,212
14.93,Chain Tug,RT6714,213
15.51,Chain Tug,RT6714,214
15.64,Chain Tug,RT6714,215
14.64,Chain Tug,RT6714,216
15.61,Chain Tug,RT6714,217
15.72,Chain Tug,RT6714,218
14.37,Chain Tug,RT6714,219
14.68,Chain Tug,RT6714,220
15.36,Chain Tug,RT6714,221
14.49,Chain Tug,RT6714,222
15.27,Chain Tug,RT6714,223
15.00,Chain Tug,RT6714,224
15.64,Chain Tug,RT6714,225
15.63,Chain Tug,RT6714,226
15.44,Chain Tug,RT6714,227
14.40,Chain Tug,RT6714,228
14.93,Chain Tug,RT6714,229
14.65,Chain Tug,RT6714,230
14.55,Chain Tug,RT6714,231
14.93,Chain Tug,RT6714,232
14.74,Chain Tug,RT6714,233
14.74,Chain Tug,RT6714,234
15.10,Chain Tug,RT6714,235
14.92,Chain Tug,RT6714,236
14.83,Chain Tug,RT6714,237
14.52,Chain Tug,RT6714,238
15.08,Chain Tug,RT6714,239
14.42,Chain Tug,RT6714,240
14.61,Chain Tug,RT6714,241
14.42,Chain Tug,RT6714,242
14.83,Chain Tug,RT6714,243
14.92,Chain Tug,RT6714,244
15.33,Chain Tug,RT6714,245
14.59,Chain Tug,RT6714,246
15.40,Chain Tug,RT6714,247
15.06,Chain Tug,RT6714,248
14.86,Chain Tug,RT6714,249
14.35,Chain Tug,RT6714,250
14.63,Chain Tug,RT6714,251
15.39,Chain Tug,RT6714,252
14.78,Chain Tug,RT6714,253
15.67,Chain Tug,RT6714,254
14.58,Chain Tug,RT6714,255
14.42,Chain Tug,RT6714,256
15.03,Chain Tug,RT6714,257
15.09,Chain Tug,RT6714,258
14.47,Chain Tug,RT6714,259
15.64,Chain Tug,RT6714,260
14.70,Chain Tug,RT6714,261
15.58,Chain Tug,RT6714,262
15.29,Chain Tug,RT6714,263
15.69,Chain Tug,RT6714,264
14.97,Chain Tug,RT6714,265
15.60,Chain Tug,RT6714,266
14.84,Chain Tug,RT6714,267
14.48,Chain Tug,RT6714,268
14.71,Chain Tug,RT6714,269
15.02,Chain Tug,RT6714,270
15.54,Chain Tug,RT6714,271
15.38,Chain Tug,RT6714,272
14.93,Chain Tug,RT6714,273
15.67,Chain Tug,RT6714,274
14.37,Chain Tug,RT6714,275
15.23,Chain Tug,RT6714,276
15.38,Chain Tug,RT6714,277
14.64,Chain Tug,RT6714,278
15.39,Chain Tug,RT6714,279
15.35,Chain Tug,RT6714,280
14.52,Chain Tug,RT6714,281
14.68,Chain Tug,RT6714,282
15.27,Chain Tug,RT6714,283
14.88,Chain Tug,RT6714,284
14.31,Chain Tug,RT6714,285
14.89,Chain Tug,RT6714,286
14.45,Chain Tug,RT6714,287
14.80,Chain Tug,RT6714,288
14.46,Chain Tug,RT6714,289
14.97,Chain Tug,RT6714,290
15.61,Chain Tug,RT6714,291
15.47,Chain Tug,RT6714,292
14.35,Chain Tug,RT6714,293
15.16,Chain Tug,RT6714,294
15.44,Chain Tug,RT6714,295
14.75,Chain Tug,RT6714,296
14.86,Chain Tug,RT6714,297
14.87,Chain Tug,RT6714,298
15.68,Chain Tug,RT6714,299
15.45,Chain Tug,RT6714,300
15.47,Chain Tug,RT6714,301
15.21,Chain Tug,RT6714,302
14.64,Chain Tug,RT6714,303
15.56,Chain Tug,RT6714,304
14.53,Chain Tug,RT6714,305
14.98,Chain Tug,RT6714,306
14.75,Chain Tug,RT6714,307
14.83,Chain Tug,RT6714,308
15.59,Chain Tug,RT6714,309
15.07,Chain Tug,RT6714,310
14.76,Chain Tug,RT6714,311
14.68,Chain Tug,RT6714,312
15.42,Chain Tug,RT6714,313
14.84,Chain Tug,RT6714,314
15.42,Chain Tug,RT6714,315
14.32,Chain Tug,RT6714,316
14.61,Chain Tug,RT6714,317
14.71,Chain Tug,RT6714,318
15.67,Chain Tug,RT6714,319
14.38,Chain Tug,RT6714,320
15.45,Chain Tug,RT6714,321
14.33,Chain Tug,RT6714,322
14.32,Chain Tug,RT6714,323
15.46,Chain Tug,RT6714,324
15.14,Chain Tug,RT6714,325
14.36,Chain Tug,RT6714,326
15.33,Chain Tug,RT6714,327
15.50,Chain Tug,RT6714,328
14.52,Chain Tug,RT6714,329
15.34,Chain Tug,RT6714,330
14.67,Chain Tug,RT6714,331
14.81,Chain Tug,RT6714,332
14.69,Chain Tug,RT6714,333
15.66,Chain Tug,RT6714,334
15.60,Chain Tug,RT6714,335
15.04,Chain Tug,RT6714,336
14.33,Chain Tug,RT6714,337
15.43,Chain Tug,RT6714,338
14.64,Chain Tug,RT6714,339
15.06,Chain Tug,RT6714,340
